place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,annotator_1,annotator_2,annotator_3,annotator_4,ground_truth,vote_breakdown,is_tie
Purge Coffee Roaster,5,coffee,"This shop is more coffee centric, small space, intimate and modern atmosphere with friendly unassuming baristas who let their coffee nad the quality of the experience they offer speak for itself.",Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Annipie Airport View,5,coffee,Their CR got fresh calachuchi petals that added to the freshness and cleanliness of their CR.,Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Purge Coffee Roaster,4,coffee,"A cozy haven, with a unique embrace, Crafted cups served, within this warm space.",Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Dear Joe Frontera,5,coffee,Such a unique ambiance as well perfect if you're looking for a working space.,Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Lately Coffee,5,coffee,"Behind it is a staircase leading to a beautifully designed space with warm lighting, minimalist décor, and a charming speakeasy vibe.",Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Hid'n Coffee,4,coffee,Ambiance had a cozy feels to it with a decent amount of tables and chairs.,Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Seattle's Best Coffee,5,coffee,The upholstery of chairs a classy and classic in appearance.,Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Kafih - Davao,5,coffee,"Worth the price  OK_hand_light_skin_tone  The services, wifi the ambiance.",Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Starbucks Damosa IT Park Drive-Thru,5,coffee,Starbucks has a way of creating a space that feels both professional and personal.,Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Green Coffee - Ecoland,5,coffee,"Good for coffee, place to work and to study",Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
MYLK Cafe,4,matcha,Cozy space and strong ac!,Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Green Coffee - Marfori,5,coffee,It has a wide space and the internet connection is quite good,Facilities and Amenities,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Coffee Hub,5,coffee,Affordable coffee and a freshly brewed coffee beans round the clock plus a comfortable place to kill time.,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Fourth Street Cafe,5,coffee,label  The price point is also great value for such good coffee.,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Kafih - Davao,5,coffee,affordable 24 hrs coffee shop,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
MATCHATUALS,5,coffee,5/5 price 5/5 taste of matcha  heart_hands_light_skin_tone  …,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Coffee at Yellow Hauz,5,coffee,Still the coziest and affordable cafe nearest to Crossfit Cranium,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
LASA DAVAO,5,coffee,"Overall, great value for money and recommended!""",Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
PICKUP COFFEE - Gaisano Grand Citygate,5,coffee,food is delicious and affordable also the coffee,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Coffee Spot & Lounge,4,coffee,love the affordable coffee price and quality,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Fourth Street Cafe,4,coffee,Price experience score (pes) 7/10 Take out place service ok Coffee good Shop nice Price good,Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
HYGGE COFFEE 2,5,coffee,"11/10 overall a must try coffee shop jud , recommended foods and drinks super ka budget friendly plus the quality thumbs up jud red_heart",Price and Value,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Black Scoop Cafe Matina,5,coffee,Good vibes everywhere: from the staff to the food to the place itself.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Kapeweñoz V. Mapa,5,coffee,Great coffee specially the LecheFlan Cheese Cake the best!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Gulf Coast Coffee and Co.,5,coffee,affordable and the coffee looks good,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Cafe Demitasse,5,coffee,NICE PLACE MY FAVORITE PLACE heart_suit  GOOD FOOD THE CREW ARE FRIENDLY,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Better Beans Co. - Coffee Roaster (New Location),5,coffee,"One of the best coffee shops in town and definitely my go-to bean roaster for freshly roasted, premium-quality coffee.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Coffee Spot & Lounge,5,coffee,A must visit place for coffee lovers  blue_heart  Unlike other coffee shops in Calinan were latte & capucinno tasted the same.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Coffee Bar at GMall of Davao,5,coffee,The ambience is really great and so is the food,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Out of Boredom,5,matcha,"The matcha has a smooth, consistent texture with a well-balanced umami flavor and a rich, authentic …",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Limestone Brew,5,coffee,A high end coffee and diner in the  red_heart  of Samal with WiFi,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
KISOM Atelier,5,matcha,"The interior, aesthetic, and quality of matcha is exceptional.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
PICKUP COFFEE - Oroderm City,5,coffee,A place that truly turns simple coffee moments into unforgettable memories,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Whisk Davao Matcha,5,matcha,Loved the place & the matcha latte is 10/10!!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Haron's Cafe,4,coffee,Great coffee Delicious fresh rolls Interesting take on a full English breakfast,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Bean Xpress Matina Branch,5,coffee,"All together make a smooth and tasty coffee, perfect base also for a good cappuccino.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Purge Coffee Roaster,5,coffee,Very good specialty coffee that uses freshly roasted beans and farm fresh milk.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Whisk Davao Matcha,5,matcha,Loved the matcha and the creamy seta alfredo Ms. Angel was very accommodating and made the experience even better.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Court Side Café,5,coffee,A small air conditioned coffee place with a quiet atmosphere next to Bankerohan and on top the Badminton center.,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Happy Valley Cafe Davao,5,coffee,"Very cozy and the focus is not just on aesthetics, the food and drinks are also legit delicious  hundred_points",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Matcha Tokyo - Azuela High Street,5,matcha,Favorite matcha drink and pastry,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Barok Cafe and Resto,2,coffee,"Barok Café & Resto is a mix of coffee shop, restaurant and events place.",Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Isem Cafe,5,coffee,the coffee was fantastic and perfect for coffee lovers exploring new options in the city.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Coffee Project Mintal,5,coffee,"You can tell that the baristas take great care in crafting each cup of coffee, ensuring that every customer is satisfied with their drink.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Coffeefolks Cafe,5,coffee,A cozy place to chill and the staff are very friendly and passionate about their coffee,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Green Coffee - Marfori,5,coffee,Green coffee is 10 times more delicious than Boss Coffee.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Fourth Street Cafe,4,coffee,"A coffee shop with a unique coffee and clean interior, featured in trending Facebook and Instagram photos.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Habitat Coffee - Tionko Branch,5,coffee,"in a coffee scene that is super saturated na, this cafe has its own vibe and taste that sets it apart from the others.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Spilled Coffee,5,matcha,baristas are kind enough to tailor it to your taste and the beans they use smell so good?!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Whisk Davao Matcha,4,matcha,Tried their Whisk Hibiscus Matcha and loved it!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Coffee Project Mintal,5,coffee,The abundance of natural light and greenery creates a peaceful and calming environment that's perfect for enjoying a cup of coffee or working on your laptop.,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
BRGR Alley Café,5,coffee,Exelent verry friendly and good staff and good food,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Vanitea Cafe,5,coffee,Keep making excellent pastries and coffee!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Sipscape Cafe,5,coffee,Sipscape Cafe is an awesome environment with amazing beverages and food!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Beyond Beans & Co,5,matcha,Tried the dirty matcha and matcha strawberry and the oat barley is really giving!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Matcha Tokyo - Azuela High Street,5,matcha,Very nice cafe ambiance and yummy matcha!!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Seattle's Best Coffee,4,coffee,The new place is absolutely a pretty go to place for the coffee lovers.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
BRGR Alley Café,5,coffee,Delicious food,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
MYLK Cafe,5,matcha,Probably one of the best coffee in Marfori!,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Espresso Lab Cafe Davao,5,coffee,The perfect ambiance to enjoy your peace and coffee.,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Coffee By The Way,5,coffee,"Coffee By The Way is not just a coffee shop; it's a serene escape into nature, offering an unparalleled coffee experience that seamlessly blends quality brews with a refreshing natural ambiance.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Koffiepauze,5,matcha,The white and wood themed interior makes it a great place to hang out and have coffee.,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Whisk Davao Matcha,5,matcha,"white chocolate matcha is good and the cheesecake as well, every accommodating din tung staff sila Russel and Sam.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Whisk Davao Matcha,5,matcha,The owner is so kind and the matcha is delicious  face_savoring_food  …,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Apo Cafe,5,coffee,Great and accessible Halal cafe with prayer room situated in a very student-heavy location so best for studious college students who want to review while snacking on good food and drinks,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
KISOM Atelier,5,matcha,A very cozy place to chill and have matcha,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Craft Coffee & Roastery,5,coffee,Indulge in the irresistible aroma and taste of their brewed coffee.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Paramount Coffee - Twin Palms,5,coffee,Paramount Coffee Twinpalm has such a cozy and inviting atmosphere!,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Whisk Davao Matcha,5,matcha,"The Signature Cacao was amazing, you can really taste the …",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Matcha Bar - Marfori,5,matcha,Matcha Bar offers a vibrant and welcoming ambiance that creates a truly enjoyable café experience.,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Espresso Lab Cafe Davao,5,coffee,Excellent taste of coffee and pastries,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Hid'n Coffee,2,coffee,1 tending to the coffee and 2 tending to the food.,Product Quality,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,NEGATIVE,NEUTRAL,"NEUTRAL:3, NEGATIVE:1",False
The Bloom Coffee & Start-Up Space,5,coffee,"5/5, 100/100, perfect coffee shop.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Brew and Cinnamon Cafe,4,coffee,"This cafe shop offers a warm, inviting ambiance, exceptional coffee, and friendly service that make it a must visit spot.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Darkk Coffee Co.,5,coffee,Dark coffee is a must try for coffee enthisiasts like me.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Good One Cafe and Yogurt,5,coffee,very aesthetic and loved the yogurt and drinks,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
TALA Cafe,5,coffee,"Honey vibe, good food and coffee",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Blnko Street Cafe,5,coffee,"From expertly crafted coffee to refreshing non-coffee beverages, every drink is thoughtfully prepared with quality and consistency in mind.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Brew and Cinnamon Cafe,5,coffee,My girlfriend and I visit this café several times every month because it's one of our favorite places to relax and enjoy great food together.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Paramount Coffee Crocodile Park Davao,5,coffee,Best local coffee dria sa davao  pink_heart,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Matcha Tokyo - Azuela High Street,4,matcha,"The flavor was rich, earthy, and noticeably more authentic than the average café matcha latte, with a pleasant umami depth and just the right level of sweetness.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Green Bread - Matina,5,coffee,Very aesthetic place good service and the staff so friendly and especially to the chef lami mag luto kudos to all balik balik kami <3,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Matcha Tokyo - SM Davao,3,matcha,I love the Matcha drinks and soft serve ice cream.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Kingdom Cafe & Bistro,5,coffee,"Overall, Kingdom Cafe and Bistro is a hidden gem that provides an exceptional coffee shop experience.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Knto Cinco - Puan Branch,5,coffee,Coffee is good too maple_leaf,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Cafe Demitasse,4,coffee,Their coffee's distinct flavor and taste is what I truly love and sets them apart from the rest.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
"KAOS CAFE - 24 Hours, Jacinto St.",3,coffee,"First, the coffee is so good, my friends and I would rate it a 9/10.",Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Matcha Tokyo - Azuela High Street,5,matcha,update: the hot matcha latte is so good with the latte art.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Starbucks - SM Lanang,4,coffee,Excellent location cleverly situated in the second floor of the mall giving you a good view of all the shops and people traffic activity.,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Paramount Coffee - Twin Palms,4,coffee,"Unavoidably along the road right beside Twin Palms Residences, your eyes will revert to the two floors of space and sufficient parking lot.",Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Starbucks - Matina IT Park,5,coffee,Spacious and Accessible,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Starbucks - SM Lanang,5,coffee,Coffee and pastries is on one good location,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Haron's Cafe,5,coffee,The most beautiful coffee shop in Dafawa city... open 24 hours,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Habitat Coffee - Tionko Branch,4,coffee,Small cafe with an open-air space and an additional nicely-decorated second floor.,Store Operations and Accessibility,POSITIVE,False,NEUTRAL,POSITIVE,NEUTRAL,POSITIVE,POSITIVE,"NEUTRAL:2, POSITIVE:2",True
Apo Cafe,5,coffee,Great and accessible Halal cafe with prayer room situated in a very student-heavy location so best for studious college students who want to review while snacking on good food and drinks,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
ems Cafe and Resto,3,coffee,Strategic area with many establishments nearby and shared parking space too.,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
STASH Coffee Co.,5,coffee,The place is located on the second floor of TBT building with a good amount of parking space.,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Seattle's Best Coffee,4,coffee,"The place has a bigger area inside the coffeeshop and the parking, comfortable seats.",Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Aloha Kakou Neighborhood Cafe,4,coffee,"It offers a spacious parking area and a cozy, beautifully designed space.",Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Dear Joe Frontera,5,coffee,Naa pod plants which make the atmosphere feel like you are in a jungle or close to nature.,Store Operations and Accessibility,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Coffee For Peace at One Oasis,5,coffee,Close to appartelle oasis,Store Operations and Accessibility,NEUTRAL,False,NEUTRAL,NEUTRAL,NEUTRAL,POSITIVE,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
Green Coffee - Diversion,5,coffee,Original Green Coffee was in Torres Sts it has also good location.,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Black Scoop Cafe Matina,4,coffee,It has a highly visible location and a dedicated parking area.,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Crazy Bite Co. Sky Cafe,4,coffee,"Mostly, what is wow is view and location of the place.",Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
STASH Coffee Co.,5,coffee,Stash has good parking space and tidy comfort room.,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
"The Coffee Bar, Gaisano Mall of Toril",5,coffee,"the location is delightful wherein you can have mountain view, delicious food and hot coffee.",Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Glasshouse Coffee,5,coffee,The location is a reminder of how green spaces make things even better.,Store Operations and Accessibility,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
One Corner Coffee Lifestyle and Beyond,5,coffee,I LOVE THE AMBIANCE <3,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Coffeecat,5,coffee,Love the ambiance and food!,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Fourth Street Cafe,5,coffee,"Minimalist, great ambiance and fast service!",Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Paramount Coffee Crocodile Park Davao,5,coffee,Ambiance is so nice and relaxing.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
STASH Coffee Co.,4,coffee,"Delicious coffee, chill vibes.",Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Lara Mia Café & Bistro,5,coffee,Love the ambiance too!,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Glasshouse Coffee,5,coffee,The wooden interiors give off a calming vibe.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
olo. Coffee And Concepts,5,coffee,I really like the ambiance and all.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Glasshouse Coffee,4,coffee,Quiet and elegant,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Humble Table,5,coffee,"The café itself has a cozy vibe, making it a great spot to relax and enjoy a delicious drink.",Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Lara Mia Café & Bistro,5,coffee,An aswome restaurant with great food and delightful atmosphere  OK_hand,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Kiks Davao,3,coffee,The rich and bold flavors of the coffee really hit the spot.,Product Quality,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
PICKUP COFFEE - Oroderm City,5,coffee,The place has such a calm and cozy vibe — definitely a café we'll always keep coming back to.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,NEUTRAL,POSITIVE,POSITIVE,POSITIVE,"POSITIVE:3, NEUTRAL:1",False
Chatime - SM Ecoland Davao,3,coffee,Typical chatime drinks small and fast for your cold milk tea,Product Quality,NEUTRAL,False,NEUTRAL,POSITIVE,NEUTRAL,NEUTRAL,NEUTRAL,"NEUTRAL:3, POSITIVE:1",False
MYLK Cafe,5,matcha,Space was small but very homey like ambiance,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
MYLK Cafe,5,matcha,Space was small but very homey like ambiance,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
The Coffee Bar at GMall of Davao,5,coffee,Everything is good from ambiance-food-staff.,Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
Kove,3,coffee,"Sure, it looked neat and added to the overall aesthetic.",Ambiance and Atmosphere,POSITIVE,False,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE,POSITIVE:4,False
