place_name,latitude,longitude,rating,review_text,shop_type,clean_review,sentence,TargetAspect
Glasshouse Coffee,7.0687311,125.6060462,5,"A very relaxing place and one of the must-visit when you go to Davao City. It has a reading corner--offers books and magazines for the customers to read. They also have the blank notebooks where you can write anything, just anything at all- a confession, a poem, a short message, and you can even do doodle. Their service is good, and their food products even better.",coffee,"A very relaxing place and one of the must-visit when you go to Davao City. It has a reading corner--offers books and magazines for the customers to read. They also have the blank notebooks where you can write anything, just anything at all- a confession, a poem, a short message, and you can even do doodle. Their service is good, and their food products even better.","Their service is good, and their food products even better.",Customer Service
Glasshouse Coffee,7.0687311,125.6060462,5,Good place for a coffee date. I also had the smoked salmon bagel. Just didn't take any pictures of the food oops. But it's worth the walk if you are nearby.,coffee,Good place for a coffee date. I also had the smoked salmon bagel. Just didn't take any pictures of the food oops. But it's worth the walk if you are nearby.,Good place for a coffee date.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Good place for a coffee date. I also had the smoked salmon bagel. Just didn't take any pictures of the food oops. But it's worth the walk if you are nearby.,coffee,Good place for a coffee date. I also had the smoked salmon bagel. Just didn't take any pictures of the food oops. But it's worth the walk if you are nearby.,Just didn't take any pictures of the food oops.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"People go here for the coffee. Despite the limited food choices, they all taste great and go well with their drinks. The modern design brings it all together. Things to improve: speed of service.",coffee,"People go here for the coffee. Despite the limited food choices, they all taste great and go well with their drinks. The modern design brings it all together. Things to improve: speed of service.",People go here for the coffee.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"People go here for the coffee. Despite the limited food choices, they all taste great and go well with their drinks. The modern design brings it all together. Things to improve: speed of service.",coffee,"People go here for the coffee. Despite the limited food choices, they all taste great and go well with their drinks. The modern design brings it all together. Things to improve: speed of service.","Despite the limited food choices, they all taste great and go well with their drinks.",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"People go here for the coffee. Despite the limited food choices, they all taste great and go well with their drinks. The modern design brings it all together. Things to improve: speed of service.",coffee,"People go here for the coffee. Despite the limited food choices, they all taste great and go well with their drinks. The modern design brings it all together. Things to improve: speed of service.",Things to improve: speed of service.,Customer Service
Glasshouse Coffee,7.0687311,125.6060462,5,This humble place nestled in the middle of the city is a great place to grab a good cup of coffee. Staying here really takes you away from the hustle and bustle of the city. It just makes you forget that this place is in the middle of town with all the greenery that surround its seethrough walls.,coffee,This humble place nestled in the middle of the city is a great place to grab a good cup of coffee. Staying here really takes you away from the hustle and bustle of the city. It just makes you forget that this place is in the middle of town with all the greenery that surround its seethrough walls.,This humble place nestled in the middle of the city is a great place to grab a good cup of coffee.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,Glasshouse Coffee Coffee ☕️☕️☕️☕️ Service ☕️☕️☕️ Price ☕️☕️☕️☕️ 😌☕️ I found my 'thinking time' place. 👌🏻,coffee,Glasshouse Coffee Coffee  hot_beverage  hot_beverage  hot_beverage  hot_beverage  Service  hot_beverage  hot_beverage  hot_beverage  Price  hot_beverage  hot_beverage  hot_beverage  hot_beverage   relieved_face  hot_beverage  I found my 'thinking time' place.  OK_hand_light_skin_tone ,Glasshouse Coffee Coffee  hot_beverage  hot_beverage  hot_beverage  hot_beverage  Service  hot_beverage  hot_beverage  hot_beverage  Price  hot_beverage  hot_beverage  hot_beverage  hot_beverage   relieved_face  hot_beverage  I found my 'thinking time' place.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,Glasshouse Coffee Coffee ☕️☕️☕️☕️ Service ☕️☕️☕️ Price ☕️☕️☕️☕️ 😌☕️ I found my 'thinking time' place. 👌🏻,coffee,Glasshouse Coffee Coffee  hot_beverage  hot_beverage  hot_beverage  hot_beverage  Service  hot_beverage  hot_beverage  hot_beverage  Price  hot_beverage  hot_beverage  hot_beverage  hot_beverage   relieved_face  hot_beverage  I found my 'thinking time' place.  OK_hand_light_skin_tone ,Glasshouse Coffee Coffee  hot_beverage  hot_beverage  hot_beverage  hot_beverage  Service  hot_beverage  hot_beverage  hot_beverage  Price  hot_beverage  hot_beverage  hot_beverage  hot_beverage   relieved_face  hot_beverage  I found my 'thinking time' place.,Customer Service
Glasshouse Coffee,7.0687311,125.6060462,4,Glasshouse Coffee Coffee ☕️☕️☕️☕️ Service ☕️☕️☕️ Price ☕️☕️☕️☕️ 😌☕️ I found my 'thinking time' place. 👌🏻,coffee,Glasshouse Coffee Coffee  hot_beverage  hot_beverage  hot_beverage  hot_beverage  Service  hot_beverage  hot_beverage  hot_beverage  Price  hot_beverage  hot_beverage  hot_beverage  hot_beverage   relieved_face  hot_beverage  I found my 'thinking time' place.  OK_hand_light_skin_tone ,Glasshouse Coffee Coffee  hot_beverage  hot_beverage  hot_beverage  hot_beverage  Service  hot_beverage  hot_beverage  hot_beverage  Price  hot_beverage  hot_beverage  hot_beverage  hot_beverage   relieved_face  hot_beverage  I found my 'thinking time' place.,Price and Value
Glasshouse Coffee,7.0687311,125.6060462,5,The best hot chocolate and carrot cake I have tasted by far. The ambience is perfect too as well as the cafe design and layout 👌 i hope they open until midnight or 1am. …,coffee,The best hot chocolate and carrot cake I have tasted by far. The ambience is perfect too as well as the cafe design and layout  OK_hand  i hope they open until midnight or 1am. …,The best hot chocolate and carrot cake I have tasted by far.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,The best hot chocolate and carrot cake I have tasted by far. The ambience is perfect too as well as the cafe design and layout 👌 i hope they open until midnight or 1am. …,coffee,The best hot chocolate and carrot cake I have tasted by far. The ambience is perfect too as well as the cafe design and layout  OK_hand  i hope they open until midnight or 1am. …,The ambience is perfect too as well as the cafe design and layout  OK_hand  i hope they open until midnight or 1am.,Store Operations and Accessibility
Glasshouse Coffee,7.0687311,125.6060462,5,"MY GO-TO COFFEE SHOP FOR CATCHING UP WITH MY FRIENDS, JOURNAL, SELF-DATES, ETC. Aside from the therapeutic, nature- feels place, the latte is so good!! My favorite is their cookies combined with my affogato/latte. You should also try their brownies and bagels. ☺💯 …",coffee,"MY GO-TO COFFEE SHOP FOR CATCHING UP WITH MY FRIENDS, JOURNAL, SELF-DATES, ETC. Aside from the therapeutic, nature- feels place, the latte is so good!! My favorite is their cookies combined with my affogato/latte. You should also try their brownies and bagels.  smiling_face  hundred_points  …","MY GO-TO COFFEE SHOP FOR CATCHING UP WITH MY FRIENDS, JOURNAL, SELF-DATES, ETC.",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"MY GO-TO COFFEE SHOP FOR CATCHING UP WITH MY FRIENDS, JOURNAL, SELF-DATES, ETC. Aside from the therapeutic, nature- feels place, the latte is so good!! My favorite is their cookies combined with my affogato/latte. You should also try their brownies and bagels. ☺💯 …",coffee,"MY GO-TO COFFEE SHOP FOR CATCHING UP WITH MY FRIENDS, JOURNAL, SELF-DATES, ETC. Aside from the therapeutic, nature- feels place, the latte is so good!! My favorite is their cookies combined with my affogato/latte. You should also try their brownies and bagels.  smiling_face  hundred_points  …","Aside from the therapeutic, nature- feels place, the latte is so good!!",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"MY GO-TO COFFEE SHOP FOR CATCHING UP WITH MY FRIENDS, JOURNAL, SELF-DATES, ETC. Aside from the therapeutic, nature- feels place, the latte is so good!! My favorite is their cookies combined with my affogato/latte. You should also try their brownies and bagels. ☺💯 …",coffee,"MY GO-TO COFFEE SHOP FOR CATCHING UP WITH MY FRIENDS, JOURNAL, SELF-DATES, ETC. Aside from the therapeutic, nature- feels place, the latte is so good!! My favorite is their cookies combined with my affogato/latte. You should also try their brownies and bagels.  smiling_face  hundred_points  …",My favorite is their cookies combined with my affogato/latte.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,Looking for a quiet coffee shop in the heart of davao city? please try and visit Glasshouse Coffee!,coffee,Looking for a quiet coffee shop in the heart of davao city? please try and visit Glasshouse Coffee!,Looking for a quiet coffee shop in the heart of davao city?,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,Looking for a quiet coffee shop in the heart of davao city? please try and visit Glasshouse Coffee!,coffee,Looking for a quiet coffee shop in the heart of davao city? please try and visit Glasshouse Coffee!,Looking for a quiet coffee shop in the heart of davao city?,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,4,Looking for a quiet coffee shop in the heart of davao city? please try and visit Glasshouse Coffee!,coffee,Looking for a quiet coffee shop in the heart of davao city? please try and visit Glasshouse Coffee!,please try and visit Glasshouse Coffee!,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,3,"Coffee was good. They served the bagels cold. We asked for no sauce and they said they serve it separately. Did it happen? No. The concept is there, potential is there. Just need good execution",coffee,"Coffee was good. They served the bagels cold. We asked for no sauce and they said they serve it separately. Did it happen? No. The concept is there, potential is there. Just need good execution",Coffee was good.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,2,Good coffee. Cozy place. Rude staff. What a waste.,coffee,Good coffee. Cozy place. Rude staff. What a waste.,Good coffee.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,2,Good coffee. Cozy place. Rude staff. What a waste.,coffee,Good coffee. Cozy place. Rude staff. What a waste.,Rude staff.,Customer Service
Glasshouse Coffee,7.0687311,125.6060462,5,Go to place for good coffee & cookie in Davao. Always a pleasure.,coffee,Go to place for good coffee & cookie in Davao. Always a pleasure.,Go to place for good coffee & cookie in Davao.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,It's cozy and quite. The coffee shop is connected to bar I like this coffee shop. There's not so many people. I can enjoy my own time with coffee,coffee,It's cozy and quite. The coffee shop is connected to bar I like this coffee shop. There's not so many people. I can enjoy my own time with coffee,The coffee shop is connected to bar I like this coffee shop.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,It's cozy and quite. The coffee shop is connected to bar I like this coffee shop. There's not so many people. I can enjoy my own time with coffee,coffee,It's cozy and quite. The coffee shop is connected to bar I like this coffee shop. There's not so many people. I can enjoy my own time with coffee,I can enjoy my own time with coffee,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,2,Coffee was mediocre (cold brew and caramel apple macchiato). Very small and no seating when we went. Cashier gave off rude vibes.,coffee,Coffee was mediocre (cold brew and caramel apple macchiato). Very small and no seating when we went. Cashier gave off rude vibes.,Coffee was mediocre (cold brew and caramel apple macchiato).,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,2,Coffee was mediocre (cold brew and caramel apple macchiato). Very small and no seating when we went. Cashier gave off rude vibes.,coffee,Coffee was mediocre (cold brew and caramel apple macchiato). Very small and no seating when we went. Cashier gave off rude vibes.,Cashier gave off rude vibes.,Customer Service
Glasshouse Coffee,7.0687311,125.6060462,3,"Little options in their menu and very few chairs to occupy a big group. Coffee was ok, nothing special.",coffee,"Little options in their menu and very few chairs to occupy a big group. Coffee was ok, nothing special.",Little options in their menu and very few chairs to occupy a big group.,Facilities and Amenities
Glasshouse Coffee,7.0687311,125.6060462,3,"Little options in their menu and very few chairs to occupy a big group. Coffee was ok, nothing special.",coffee,"Little options in their menu and very few chairs to occupy a big group. Coffee was ok, nothing special.","Coffee was ok, nothing special.",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Small area with a great space for reading or group study.,coffee,Small area with a great space for reading or group study.,Small area with a great space for reading or group study.,Facilities and Amenities
Glasshouse Coffee,7.0687311,125.6060462,5,This place is one of a kind.. The first coffee shop with this ambiance in davao city.. The coffee really tastes excellent. A lot of reason to comeback..,coffee,This place is one of a kind.. The first coffee shop with this ambiance in davao city.. The coffee really tastes excellent. A lot of reason to comeback..,The first coffee shop with this ambiance in davao city..,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,This place is one of a kind.. The first coffee shop with this ambiance in davao city.. The coffee really tastes excellent. A lot of reason to comeback..,coffee,This place is one of a kind.. The first coffee shop with this ambiance in davao city.. The coffee really tastes excellent. A lot of reason to comeback..,The first coffee shop with this ambiance in davao city..,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,This place is one of a kind.. The first coffee shop with this ambiance in davao city.. The coffee really tastes excellent. A lot of reason to comeback..,coffee,This place is one of a kind.. The first coffee shop with this ambiance in davao city.. The coffee really tastes excellent. A lot of reason to comeback..,The coffee really tastes excellent.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Glasshouse is literally heaven on earth! Coffee. Plants. Music. Cookies. Art. Would definitely spend the whole day here,coffee,Glasshouse is literally heaven on earth! Coffee. Plants. Music. Cookies. Art. Would definitely spend the whole day here,Coffee.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Glasshouse is literally heaven on earth! Coffee. Plants. Music. Cookies. Art. Would definitely spend the whole day here,coffee,Glasshouse is literally heaven on earth! Coffee. Plants. Music. Cookies. Art. Would definitely spend the whole day here,Music.,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,"Delicious coffee and pastries, best ambiance to chill in the middle of the city. ❤️",coffee,"Delicious coffee and pastries, best ambiance to chill in the middle of the city.  red_heart ","Delicious coffee and pastries, best ambiance to chill in the middle of the city.",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"Delicious coffee and pastries, best ambiance to chill in the middle of the city. ❤️",coffee,"Delicious coffee and pastries, best ambiance to chill in the middle of the city.  red_heart ","Delicious coffee and pastries, best ambiance to chill in the middle of the city.",Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,"If you love coffee, cake and ambiance all in one this is the place to go best in the world so far!!!!",coffee,"If you love coffee, cake and ambiance all in one this is the place to go best in the world so far!!!!","If you love coffee, cake and ambiance all in one this is the place to go best in the world so far!!!",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"If you love coffee, cake and ambiance all in one this is the place to go best in the world so far!!!!",coffee,"If you love coffee, cake and ambiance all in one this is the place to go best in the world so far!!!!","If you love coffee, cake and ambiance all in one this is the place to go best in the world so far!!!",Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,"Good ambiance, good coffee and their bagel is cozy and delicious. Nice!",coffee,"Good ambiance, good coffee and their bagel is cozy and delicious. Nice!","Good ambiance, good coffee and their bagel is cozy and delicious.",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"Good ambiance, good coffee and their bagel is cozy and delicious. Nice!",coffee,"Good ambiance, good coffee and their bagel is cozy and delicious. Nice!","Good ambiance, good coffee and their bagel is cozy and delicious.",Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,4,"Its cute small cafe. Really good ambience, lacks free wifi and space.",coffee,"Its cute small cafe. Really good ambience, lacks free wifi and space.","Really good ambience, lacks free wifi and space.",Facilities and Amenities
Glasshouse Coffee,7.0687311,125.6060462,5,Very good food and place very peaceful ambiance,coffee,Very good food and place very peaceful ambiance,Very good food and place very peaceful ambiance,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Very good food and place very peaceful ambiance,coffee,Very good food and place very peaceful ambiance,Very good food and place very peaceful ambiance,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,Great homegrown coffee in unique glass walled house looking into beautiful gardens,coffee,Great homegrown coffee in unique glass walled house looking into beautiful gardens,Great homegrown coffee in unique glass walled house looking into beautiful gardens,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,it's a good hideaway from busy and crowded coffee shops in the city.,coffee,it's a good hideaway from busy and crowded coffee shops in the city.,it's a good hideaway from busy and crowded coffee shops in the city.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,it's a good hideaway from busy and crowded coffee shops in the city.,coffee,it's a good hideaway from busy and crowded coffee shops in the city.,it's a good hideaway from busy and crowded coffee shops in the city.,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,4,The style is so nature love it. The coffee is strong too.,coffee,The style is so nature love it. The coffee is strong too.,The coffee is strong too.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,"Good food and great coffee, plus instagrammable scenery",coffee,"Good food and great coffee, plus instagrammable scenery","Good food and great coffee, plus instagrammable scenery",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,"Good food and great coffee, plus instagrammable scenery",coffee,"Good food and great coffee, plus instagrammable scenery","Good food and great coffee, plus instagrammable scenery",Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,The ambiance tells it all.,coffee,The ambiance tells it all.,The ambiance tells it all.,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,Delicious coffee and I just love the ambiance.,coffee,Delicious coffee and I just love the ambiance.,Delicious coffee and I just love the ambiance.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Delicious coffee and I just love the ambiance.,coffee,Delicious coffee and I just love the ambiance.,Delicious coffee and I just love the ambiance.,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,An ambiance and good food that you coild not resist.,coffee,An ambiance and good food that you coild not resist.,An ambiance and good food that you coild not resist.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,An ambiance and good food that you coild not resist.,coffee,An ambiance and good food that you coild not resist.,An ambiance and good food that you coild not resist.,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,Relaxing ambiance...,coffee,Relaxing ambiance...,Relaxing ambiance...,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,3,"good food, poor costumer service.",coffee,"good food, poor costumer service.","good food, poor costumer service.",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,3,"good food, poor costumer service.",coffee,"good food, poor costumer service.","good food, poor costumer service.",Customer Service
Glasshouse Coffee,7.0687311,125.6060462,5,Great Location! Great Coffee.,coffee,Great Location! Great Coffee.,Great Location!,Store Operations and Accessibility
Glasshouse Coffee,7.0687311,125.6060462,5,Great Location! Great Coffee.,coffee,Great Location! Great Coffee.,Great Coffee.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Perfect ambiance and very accommodating staff,coffee,Perfect ambiance and very accommodating staff,Perfect ambiance and very accommodating staff,Customer Service
Glasshouse Coffee,7.0687311,125.6060462,5,Perfect ambiance and very accommodating staff,coffee,Perfect ambiance and very accommodating staff,Perfect ambiance and very accommodating staff,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,"Nice, cozy place. Instagrammable.",coffee,"Nice, cozy place. Instagrammable.",Instagrammable.,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,Love the coffee and the ambiance.,coffee,Love the coffee and the ambiance.,Love the coffee and the ambiance.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Love the coffee and the ambiance.,coffee,Love the coffee and the ambiance.,Love the coffee and the ambiance.,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,"Nice place, good coffee.",coffee,"Nice place, good coffee.","Nice place, good coffee.",Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Cozy coffee shop in the middle of the city.,coffee,Cozy coffee shop in the middle of the city.,Cozy coffee shop in the middle of the city.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,Staffs are very accommodating.,coffee,Staffs are very accommodating.,Staffs are very accommodating.,Customer Service
Glasshouse Coffee,7.0687311,125.6060462,2,Poor customer service.,coffee,Poor customer service.,Poor customer service.,Customer Service
Glasshouse Coffee,7.0687311,125.6060462,5,Cool & Coffee 💆🏻 ♂️,coffee,Cool & Coffee  person_getting_massage_light_skin_tone   male_sign ,Cool & Coffee  person_getting_massage_light_skin_tone   male_sign,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,Great Coffee :),coffee,Great Coffee :),Great Coffee :),Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"Cozy, neat and refreshing. Their coffee is also delicious. The place is tiny but I love it. It feels like you're in an exclusive place if you're the only one having coffee.",coffee,"Cozy, neat and refreshing. Their coffee is also delicious. The place is tiny but I love it. It feels like you're in an exclusive place if you're the only one having coffee.",Their coffee is also delicious.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,5,"Cozy, neat and refreshing. Their coffee is also delicious. The place is tiny but I love it. It feels like you're in an exclusive place if you're the only one having coffee.",coffee,"Cozy, neat and refreshing. Their coffee is also delicious. The place is tiny but I love it. It feels like you're in an exclusive place if you're the only one having coffee.",It feels like you're in an exclusive place if you're the only one having coffee.,Product Quality
Glasshouse Coffee,7.0687311,125.6060462,4,Quiet and elegant,coffee,Quiet and elegant,Quiet and elegant,Ambiance and Atmosphere
Glasshouse Coffee,7.0687311,125.6060462,5,Coffee originated in the Philippines,coffee,Coffee originated in the Philippines,Coffee originated in the Philippines,Product Quality
Good One Cafe and Yogurt,7.0811053,125.6076234,4,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow 😅 but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill. ✅ Customer parking available! I loved that you can make your own yogurt — so fun and personal! 🥰 And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10 💖 • Matcha Mallow – 270 PHP, 7/10 🍵 The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!",coffee,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow  grinning_face_with_sweat  but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill.  check_mark_button  Customer parking available! I loved that you can make your own yogurt — so fun and personal!  smiling_face_with_hearts  And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!","So, first thing: no wifi and the signal inside is suuuper slow  grinning_face_with_sweat  but honestly, the place makes up for it!",Facilities and Amenities
Good One Cafe and Yogurt,7.0811053,125.6076234,4,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow 😅 but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill. ✅ Customer parking available! I loved that you can make your own yogurt — so fun and personal! 🥰 And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10 💖 • Matcha Mallow – 270 PHP, 7/10 🍵 The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!",coffee,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow  grinning_face_with_sweat  but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill.  check_mark_button  Customer parking available! I loved that you can make your own yogurt — so fun and personal!  smiling_face_with_hearts  And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!","It's super spacious with lots of seats, perfect if you just wanna chill.",Ambiance and Atmosphere
Good One Cafe and Yogurt,7.0811053,125.6076234,4,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow 😅 but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill. ✅ Customer parking available! I loved that you can make your own yogurt — so fun and personal! 🥰 And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10 💖 • Matcha Mallow – 270 PHP, 7/10 🍵 The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!",coffee,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow  grinning_face_with_sweat  but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill.  check_mark_button  Customer parking available! I loved that you can make your own yogurt — so fun and personal!  smiling_face_with_hearts  And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!",check_mark_button  Customer parking available!,Store Operations and Accessibility
Good One Cafe and Yogurt,7.0811053,125.6076234,4,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow 😅 but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill. ✅ Customer parking available! I loved that you can make your own yogurt — so fun and personal! 🥰 And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10 💖 • Matcha Mallow – 270 PHP, 7/10 🍵 The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!",coffee,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow  grinning_face_with_sweat  but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill.  check_mark_button  Customer parking available! I loved that you can make your own yogurt — so fun and personal!  smiling_face_with_hearts  And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!","smiling_face_with_hearts  And yes, they have matcha too!",Product Quality
Good One Cafe and Yogurt,7.0811053,125.6076234,4,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow 😅 but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill. ✅ Customer parking available! I loved that you can make your own yogurt — so fun and personal! 🥰 And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10 💖 • Matcha Mallow – 270 PHP, 7/10 🍵 The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!",coffee,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow  grinning_face_with_sweat  but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill.  check_mark_button  Customer parking available! I loved that you can make your own yogurt — so fun and personal!  smiling_face_with_hearts  And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!","Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all.",Product Quality
Good One Cafe and Yogurt,7.0811053,125.6076234,4,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow 😅 but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill. ✅ Customer parking available! I loved that you can make your own yogurt — so fun and personal! 🥰 And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10 💖 • Matcha Mallow – 270 PHP, 7/10 🍵 The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!",coffee,"From CDO to do cafe hopping in Davao! So, first thing: no wifi and the signal inside is suuuper slow  grinning_face_with_sweat  but honestly, the place makes up for it! It's super spacious with lots of seats, perfect if you just wanna chill.  check_mark_button  Customer parking available! I loved that you can make your own yogurt — so fun and personal!  smiling_face_with_hearts  And yes, they have matcha too! Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all. Perfect for girls' hangouts or a chill solo day!","Tried: • Yogurt – 210 PHP, 8/10  sparkling_heart  • Matcha Mallow – 270 PHP, 7/10  teacup_without_handle  The inside vibe is a bit gloomy, but the space is huge so it doesn't feel crowded at all.",Ambiance and Atmosphere
